customer_code,customer_name,customer_group_code,customer_group_name,industry_sector,country_code,billing_entity,channel,payment_terms_days,first_order_date,is_key_account,is_active
C5100081,Redmond Refining Industries - 510 081,CG0068,Redmond Refining Industries,Water Treatment,GB,NIG-510,DIRECT,30,2022-05-01,FALSE,TRUE
C2200001,Baytown Refining Industries - 220 001,CG0152,Baytown Refining Industries,Food & Beverage,DE,NIG-220,DIRECT,45,2023-01-29,FALSE,TRUE
C2200002,Delta Point Petrochemical plc - 220 002,CG0029,Delta Point Petrochemical plc,General Industrial,DE,NIG-220,DIRECT,45,2022-05-14,FALSE,TRUE
C2200003,Cedar Ridge Metals LLC - 220 003,CG0078,Cedar Ridge Metals LLC,Water Treatment,DE,NIG-220,DISTRIBUTOR,75,2020-03-24,FALSE,TRUE
C2200004,Ashford Chemicals Corporation - 220 004,CG0001,Ashford Chemicals Corporation,Pulp & Paper,DE,NIG-220,DIRECT,30,2019-02-22,TRUE,TRUE
C2200005,Kestrel Bay Paper Inc. - 220 005,CG0011,Kestrel Bay Paper Inc.,Refining & Petrochemical,DE,NIG-220,DIRECT,45,2019-03-02,TRUE,TRUE
C2200006,Baytown Utilities Ltd. - 220 006,CG0002,Baytown Utilities Ltd.,Power Generation,DE,NIG-220,DISTRIBUTOR,45,2023-01-13,TRUE,TRUE
C2200007,Ashford Metals LLC - 220 007,CG0126,Ashford Metals LLC,Chemicals,DE,NIG-220,DISTRIBUTOR,45,2022-09-29,FALSE,TRUE
C2200008,Quarry Hill Chemicals Corporation - 220 008,CG0217,Quarry Hill Chemicals Corporation,Chemicals,DE,NIG-220,DIRECT,90,2022-04-26,FALSE,TRUE
C2200009,Kestrel Bay Paper Inc. - 220 009,CG0011,Kestrel Bay Paper Inc.,Pulp & Paper,DE,NIG-220,DISTRIBUTOR,30,2021-07-11,TRUE,TRUE
C2200010,Vale Paper Inc. - 220 010,CG0047,Vale Paper Inc.,Pulp & Paper,DE,NIG-220,DISTRIBUTOR,75,2021-07-30,FALSE,TRUE
C2200011,Baytown Utilities Ltd. - 220 011,CG0002,Baytown Utilities Ltd.,Pulp & Paper,DE,NIG-220,DIRECT,75,2023-08-24,TRUE,TRUE
C2200012,Ashford Chemicals Corporation - 220 012,CG0001,Ashford Chemicals Corporation,Pulp & Paper,DE,NIG-220,DIRECT,30,2020-12-30,TRUE,TRUE
C2200013,Northbrook Foods Group - 220 013,CG0064,Northbrook Foods Group,Refining & Petrochemical,DE,NIG-220,DISTRIBUTOR,60,2022-11-30,FALSE,TRUE
C2200014,Upton Paper Inc. - 220 014,CG0071,Upton Paper Inc.,Refining & Petrochemical,DE,NIG-220,DIRECT,45,2022-05-31,FALSE,TRUE
C2200015,Cedar Ridge Energy Works - 220 015,CG0003,Cedar Ridge Energy Works,Pharmaceutical,DE,NIG-220,DISTRIBUTOR,45,2023-02-19,TRUE,TRUE
C2200016,Thornbury Refining Industries - 220 016,CG0020,Thornbury Refining Industries,Refining & Petrochemical,DE,NIG-220,DIRECT,75,2021-09-18,TRUE,TRUE
C2200017,Foxbridge Processing GmbH - 220 017,CG0031,Foxbridge Processing GmbH,Pulp & Paper,DE,NIG-220,DISTRIBUTOR,60,2024-05-06,FALSE,TRUE
C2200018,Vale Water Partners - 220 018,CG0022,Vale Water Partners,Water Treatment,DE,NIG-220,DIRECT,90,2022-10-23,TRUE,TRUE
C2200019,Stonebridge Energy Works - 220 019,CG0219,Stonebridge Energy Works,Water Treatment,DE,NIG-220,DIRECT,90,2024-03-30,FALSE,TRUE
C2200020,Granville Processing GmbH - 220 020,CG0007,Granville Processing GmbH,Power Generation,DE,NIG-220,DISTRIBUTOR,90,2024-03-13,TRUE,TRUE
C2200021,Larkfield Minerals Holdings - 220 021,CG0237,Larkfield Minerals Holdings,Water Treatment,DE,NIG-220,DIRECT,30,2022-03-30,FALSE,TRUE
C2200022,Granville Refining Industries - 220 022,CG0032,Granville Refining Industries,Pharmaceutical,DE,NIG-220,DIRECT,90,2022-08-15,FALSE,TRUE
C2200023,Redmond Metals LLC - 220 023,CG0018,Redmond Metals LLC,General Industrial,DE,NIG-220,DIRECT,30,2024-11-24,TRUE,TRUE
C2200024,Cedar Ridge Foods Group - 220 024,CG0028,Cedar Ridge Foods Group,Refining & Petrochemical,DE,NIG-220,DIRECT,30,2023-01-11,FALSE,TRUE
C2200025,Kestrel Bay Utilities Ltd. - 220 025,CG0086,Kestrel Bay Utilities Ltd.,Mining & Minerals,DE,NIG-220,DIRECT,45,2020-04-04,FALSE,TRUE
C2200026,Larkfield Foods Group - 220 026,CG0112,Larkfield Foods Group,Water Treatment,DE,NIG-220,DIRECT,90,2021-12-20,FALSE,TRUE
C2200027,Quarry Hill Water Partners - 220 027,CG0142,Quarry Hill Water Partners,Chemicals,DE,NIG-220,DISTRIBUTOR,30,2024-05-14,FALSE,TRUE
C2200028,Ironside Minerals Holdings - 220 028,CG0009,Ironside Minerals Holdings,Pulp & Paper,DE,NIG-220,DIRECT,60,2020-11-21,TRUE,TRUE
C2200029,Cedar Ridge Energy Works - 220 029,CG0003,Cedar Ridge Energy Works,Pharmaceutical,DE,NIG-220,DIRECT,45,2019-08-28,TRUE,TRUE
C2200030,Cedar Ridge Metals LLC - 220 030,CG0078,Cedar Ridge Metals LLC,Chemicals,DE,NIG-220,DIRECT,45,2022-01-08,FALSE,TRUE
C2200031,Pinehurst Foods Group - 220 031,CG0016,Pinehurst Foods Group,Chemicals,DE,NIG-220,DIRECT,45,2024-06-03,TRUE,TRUE
C2200032,Juniper Water Partners - 220 032,CG0010,Juniper Water Partners,Water Treatment,DE,NIG-220,DIRECT,75,2020-12-01,TRUE,TRUE
C2200033,Baytown Utilities Ltd. - 220 033,CG0002,Baytown Utilities Ltd.,Water Treatment,DE,NIG-220,DIRECT,60,2021-05-26,TRUE,TRUE
C2200034,Eastgate Petrochemical plc - 220 034,CG0005,Eastgate Petrochemical plc,Chemicals,DE,NIG-220,DIRECT,45,2019-06-07,TRUE,TRUE
C2200035,Vale Metals LLC - 220 035,CG0222,Vale Metals LLC,Pharmaceutical,DE,NIG-220,DISTRIBUTOR,30,2019-01-05,FALSE,TRUE
C2200036,Baytown Energy Works - 220 036,CG0027,Baytown Energy Works,Pulp & Paper,DE,NIG-220,DISTRIBUTOR,30,2019-06-15,FALSE,TRUE
C2200037,Quarry Hill Petrochemical plc - 220 037,CG0017,Quarry Hill Petrochemical plc,Pharmaceutical,DE,NIG-220,DIRECT,45,2022-05-12,TRUE,TRUE
C2200038,Baytown Utilities Ltd. - 220 038,CG0002,Baytown Utilities Ltd.,Chemicals,DE,NIG-220,DIRECT,45,2024-09-06,TRUE,TRUE
C2200039,Harlow Refining Industries - 220 039,CG0008,Harlow Refining Industries,Refining & Petrochemical,DE,NIG-220,DIRECT,60,2023-03-11,TRUE,TRUE
C2200040,Baytown Utilities Ltd. - 220 040,CG0002,Baytown Utilities Ltd.,Mining & Minerals,DE,NIG-220,DISTRIBUTOR,90,2022-07-30,TRUE,TRUE
C2200041,Redmond Utilities Ltd. - 220 041,CG0218,Redmond Utilities Ltd.,Food & Beverage,DE,NIG-220,DIRECT,60,2023-02-24,FALSE,TRUE
C2200042,Yarrow Energy Works - 220 042,CG0099,Yarrow Energy Works,Pulp & Paper,DE,NIG-220,DIRECT,30,2023-05-18,FALSE,TRUE
C2200043,Vale Energy Works - 220 043,CG0147,Vale Energy Works,Pharmaceutical,DE,NIG-220,DISTRIBUTOR,45,2023-04-03,FALSE,TRUE
C2200044,Kestrel Bay Paper Inc. - 220 044,CG0011,Kestrel Bay Paper Inc.,Mining & Minerals,DE,NIG-220,DISTRIBUTOR,60,2021-08-23,TRUE,TRUE
C2200045,Vale Water Partners - 220 045,CG0022,Vale Water Partners,Pharmaceutical,DE,NIG-220,DISTRIBUTOR,60,2022-01-11,TRUE,TRUE
C2200046,Ashford Chemicals Corporation - 220 046,CG0001,Ashford Chemicals Corporation,Chemicals,DE,NIG-220,DIRECT,90,2023-09-18,TRUE,TRUE
C2200047,Yarrow Industrial B.V. - 220 047,CG0024,Yarrow Industrial B.V.,Food & Beverage,DE,NIG-220,DISTRIBUTOR,75,2021-01-05,TRUE,TRUE
C2200048,Foxbridge Water Partners - 220 048,CG0106,Foxbridge Water Partners,General Industrial,DE,NIG-220,DIRECT,45,2024-09-03,FALSE,TRUE
C2200049,Redmond Processing GmbH - 220 049,CG0043,Redmond Processing GmbH,General Industrial,DE,NIG-220,DISTRIBUTOR,60,2024-11-08,FALSE,TRUE
C2200050,Granville Industrial B.V. - 220 050,CG0132,Granville Industrial B.V.,Pulp & Paper,DE,NIG-220,DIRECT,45,2022-01-12,FALSE,TRUE
C2200051,Northbrook Energy Works - 220 051,CG0039,Northbrook Energy Works,Chemicals,DE,NIG-220,DISTRIBUTOR,30,2022-10-25,FALSE,TRUE
C2200052,Delta Point Foods Group - 220 052,CG0004,Delta Point Foods Group,Mining & Minerals,DE,NIG-220,DIRECT,45,2024-12-06,TRUE,TRUE
C2200053,Zenith Foods Group - 220 053,CG0100,Zenith Foods Group,Chemicals,DE,NIG-220,DIRECT,30,2023-11-10,FALSE,TRUE
C2200054,Meridian Park Utilities Ltd. - 220 054,CG0038,Meridian Park Utilities Ltd.,Power Generation,DE,NIG-220,DISTRIBUTOR,45,2021-10-15,FALSE,TRUE
C2200055,Eastgate Refining Industries - 220 055,CG0080,Eastgate Refining Industries,General Industrial,DE,NIG-220,DIRECT,60,2025-06-25,FALSE,TRUE
C2200056,Ironside Chemicals Corporation - 220 056,CG0109,Ironside Chemicals Corporation,Water Treatment,DE,NIG-220,DIRECT,60,2024-09-20,FALSE,TRUE
C2200057,Ashford Chemicals Corporation - 220 057,CG0001,Ashford Chemicals Corporation,Power Generation,DE,NIG-220,DISTRIBUTOR,60,2024-05-07,TRUE,TRUE
C2200058,Meridian Park Petrochemical plc - 220 058,CG0113,Meridian Park Petrochemical plc,Pulp & Paper,DE,NIG-220,DIRECT,90,2022-04-30,FALSE,TRUE
C2200059,Zenith Processing GmbH - 220 059,CG0175,Zenith Processing GmbH,Refining & Petrochemical,DE,NIG-220,DIRECT,30,2023-10-10,FALSE,TRUE
C2200060,Foxbridge Processing GmbH - 220 060,CG0031,Foxbridge Processing GmbH,Pharmaceutical,DE,NIG-220,DIRECT,30,2019-05-30,FALSE,TRUE
C2200061,Meridian Park Utilities Ltd. - 220 061,CG0038,Meridian Park Utilities Ltd.,Pulp & Paper,DE,NIG-220,DIRECT,60,2023-07-10,FALSE,TRUE
C2200062,Ashford Chemicals Corporation - 220 062,CG0001,Ashford Chemicals Corporation,Chemicals,DE,NIG-220,DIRECT,45,2024-06-26,TRUE,TRUE
C2200063,Baytown Petrochemical plc - 220 063,CG0077,Baytown Petrochemical plc,General Industrial,DE,NIG-220,DISTRIBUTOR,45,2023-01-27,FALSE,TRUE
C2200064,Ashford Paper Inc. - 220 064,CG0251,Ashford Paper Inc.,Pharmaceutical,DE,NIG-220,DIRECT,75,2022-07-28,FALSE,TRUE
C2200065,Harlow Utilities Ltd. - 220 065,CG0158,Harlow Utilities Ltd.,General Industrial,DE,NIG-220,DIRECT,75,2020-10-22,FALSE,TRUE
C2200066,Zenith Energy Works - 220 066,CG0075,Zenith Energy Works,Mining & Minerals,DE,NIG-220,DIRECT,30,2019-01-23,FALSE,TRUE
C2200067,Ashford Chemicals Corporation - 220 067,CG0001,Ashford Chemicals Corporation,Food & Beverage,DE,NIG-220,DIRECT,30,2024-10-17,TRUE,TRUE
C2200068,Cedar Ridge Energy Works - 220 068,CG0003,Cedar Ridge Energy Works,General Industrial,DE,NIG-220,DIRECT,45,2021-08-11,TRUE,TRUE
C2200069,Harlow Minerals Holdings - 220 069,CG0033,Harlow Minerals Holdings,Water Treatment,DE,NIG-220,DIRECT,60,2025-02-27,FALSE,TRUE
C2200070,Yarrow Utilities Ltd. - 220 070,CG0074,Yarrow Utilities Ltd.,Chemicals,DE,NIG-220,DIRECT,60,2021-03-01,FALSE,TRUE
C2200071,Cedar Ridge Energy Works - 220 071,CG0003,Cedar Ridge Energy Works,Food & Beverage,DE,NIG-220,DIRECT,90,2023-05-18,TRUE,TRUE
C2200072,Oakfield Industrial B.V. - 220 072,CG0240,Oakfield Industrial B.V.,General Industrial,DE,NIG-220,DIRECT,45,2022-03-11,FALSE,TRUE
C2200073,Ironside Minerals Holdings - 220 073,CG0009,Ironside Minerals Holdings,Pulp & Paper,DE,NIG-220,DIRECT,75,2020-09-22,TRUE,TRUE
C2200074,Thornbury Refining Industries - 220 074,CG0020,Thornbury Refining Industries,General Industrial,DE,NIG-220,DISTRIBUTOR,60,2019-05-14,TRUE,TRUE
C2200075,Granville Water Partners - 220 075,CG0082,Granville Water Partners,General Industrial,DE,NIG-220,DIRECT,75,2019-12-24,FALSE,TRUE
C2200076,Granville Processing GmbH - 220 076,CG0007,Granville Processing GmbH,Refining & Petrochemical,DE,NIG-220,DISTRIBUTOR,30,2023-06-03,TRUE,TRUE
C2200077,Granville Utilities Ltd. - 220 077,CG0182,Granville Utilities Ltd.,Power Generation,DE,NIG-220,DIRECT,75,2022-02-02,FALSE,TRUE
C2200078,Quarry Hill Processing GmbH - 220 078,CG0067,Quarry Hill Processing GmbH,Refining & Petrochemical,DE,NIG-220,DIRECT,30,2020-01-19,FALSE,TRUE
C2200079,Zenith Foods Group - 220 079,CG0100,Zenith Foods Group,Power Generation,DE,NIG-220,DIRECT,90,2024-09-10,FALSE,TRUE
C2200080,Delta Point Foods Group - 220 080,CG0004,Delta Point Foods Group,Power Generation,DE,NIG-220,DIRECT,60,2021-10-19,TRUE,TRUE
C2200081,Ashford Chemicals Corporation - 220 081,CG0001,Ashford Chemicals Corporation,Pulp & Paper,DE,NIG-220,DIRECT,75,2020-09-27,TRUE,TRUE
C2200082,Upton Utilities Ltd. - 220 082,CG0146,Upton Utilities Ltd.,Power Generation,DE,NIG-220,DISTRIBUTOR,30,2021-01-31,FALSE,TRUE
C2200083,Oakfield Energy Works - 220 083,CG0015,Oakfield Energy Works,Chemicals,DE,NIG-220,DIRECT,60,2020-02-19,TRUE,TRUE
C2200084,Baytown Utilities Ltd. - 220 084,CG0002,Baytown Utilities Ltd.,Water Treatment,DE,NIG-220,DIRECT,30,2024-10-19,TRUE,TRUE
C2200085,Ashford Chemicals Corporation - 220 085,CG0001,Ashford Chemicals Corporation,Power Generation,DE,NIG-220,DIRECT,30,2024-08-11,TRUE,TRUE
C2200086,Yarrow Industrial B.V. - 220 086,CG0024,Yarrow Industrial B.V.,Food & Beverage,DE,NIG-220,DIRECT,60,2021-10-07,TRUE,TRUE
C2200087,Northbrook Energy Works - 220 087,CG0039,Northbrook Energy Works,Food & Beverage,DE,NIG-220,DIRECT,75,2020-02-12,FALSE,TRUE
C2200088,Delta Point Paper Inc. - 220 088,CG0179,Delta Point Paper Inc.,Pharmaceutical,DE,NIG-220,DISTRIBUTOR,75,2023-04-15,FALSE,TRUE
C4100001,Eastgate Metals LLC - 410 001,CG0030,Eastgate Metals LLC,General Industrial,NL,NIG-410,DISTRIBUTOR,45,2023-05-23,FALSE,TRUE
C4100002,Harlow Refining Industries - 410 002,CG0008,Harlow Refining Industries,Power Generation,NL,NIG-410,DIRECT,75,2024-03-20,TRUE,TRUE
C4100003,Northbrook Utilities Ltd. - 410 003,CG0014,Northbrook Utilities Ltd.,Water Treatment,NL,NIG-410,DIRECT,45,2020-10-20,TRUE,TRUE
C4100004,Thornbury Minerals Holdings - 410 004,CG0045,Thornbury Minerals Holdings,Pulp & Paper,NL,NIG-410,DIRECT,60,2019-09-10,FALSE,TRUE
C4100005,Juniper Refining Industries - 410 005,CG0260,Juniper Refining Industries,General Industrial,NL,NIG-410,DIRECT,45,2024-06-21,FALSE,TRUE
C4100006,Ironside Petrochemical plc - 410 006,CG0209,Ironside Petrochemical plc,Pulp & Paper,NL,NIG-410,DIRECT,90,2020-07-21,FALSE,TRUE
C4100007,Eastgate Petrochemical plc - 410 007,CG0005,Eastgate Petrochemical plc,Power Generation,NL,NIG-410,DIRECT,90,2019-11-01,TRUE,TRUE
C4100008,Ashford Energy Works - 410 008,CG0051,Ashford Energy Works,Chemicals,NL,NIG-410,DIRECT,60,2021-08-30,FALSE,TRUE
C4100009,Larkfield Industrial B.V. - 410 009,CG0012,Larkfield Industrial B.V.,General Industrial,NL,NIG-410,DIRECT,75,2019-05-11,TRUE,TRUE
C4100010,Baytown Industrial B.V. - 410 010,CG0252,Baytown Industrial B.V.,Water Treatment,NL,NIG-410,DIRECT,90,2024-02-27,FALSE,TRUE
C4100011,Upton Utilities Ltd. - 410 011,CG0146,Upton Utilities Ltd.,Refining & Petrochemical,NL,NIG-410,DIRECT,60,2021-11-14,FALSE,TRUE
C4100012,Baytown Utilities Ltd. - 410 012,CG0002,Baytown Utilities Ltd.,Water Treatment,NL,NIG-410,DIRECT,30,2020-01-17,TRUE,TRUE
C4100013,Thornbury Industrial B.V. - 410 013,CG0120,Thornbury Industrial B.V.,Chemicals,NL,NIG-410,DIRECT,45,2025-07-06,FALSE,TRUE
C4100014,Stonebridge Utilities Ltd. - 410 014,CG0194,Stonebridge Utilities Ltd.,Pharmaceutical,NL,NIG-410,DIRECT,30,2019-03-17,FALSE,TRUE
C4100015,Baytown Foods Group - 410 015,CG0052,Baytown Foods Group,Chemicals,NL,NIG-410,DIRECT,75,2021-04-10,FALSE,TRUE
C4100016,Foxbridge Metals LLC - 410 016,CG0006,Foxbridge Metals LLC,Chemicals,NL,NIG-410,DISTRIBUTOR,60,2020-05-19,TRUE,TRUE
C4100017,Ashford Chemicals Corporation - 410 017,CG0001,Ashford Chemicals Corporation,Food & Beverage,NL,NIG-410,DIRECT,30,2022-06-25,TRUE,TRUE
C4100018,Foxbridge Metals LLC - 410 018,CG0006,Foxbridge Metals LLC,General Industrial,NL,NIG-410,DIRECT,90,2023-07-09,TRUE,TRUE
C4100019,Ironside Minerals Holdings - 410 019,CG0009,Ironside Minerals Holdings,General Industrial,NL,NIG-410,DIRECT,60,2024-01-27,TRUE,TRUE
C4100020,Pinehurst Minerals Holdings - 410 020,CG0141,Pinehurst Minerals Holdings,Power Generation,NL,NIG-410,DIRECT,60,2021-12-17,FALSE,TRUE
C4100021,Delta Point Foods Group - 410 021,CG0004,Delta Point Foods Group,General Industrial,NL,NIG-410,DISTRIBUTOR,90,2020-04-28,TRUE,TRUE
C4100022,Meridian Park Processing GmbH - 410 022,CG0163,Meridian Park Processing GmbH,General Industrial,NL,NIG-410,DIRECT,60,2023-05-03,FALSE,TRUE
C4100023,Ashford Paper Inc. - 410 023,CG0251,Ashford Paper Inc.,Mining & Minerals,NL,NIG-410,DIRECT,75,2020-10-27,FALSE,TRUE
C4100024,Foxbridge Metals LLC - 410 024,CG0006,Foxbridge Metals LLC,Refining & Petrochemical,NL,NIG-410,DISTRIBUTOR,45,2022-03-13,TRUE,TRUE
C4100025,Kestrel Bay Paper Inc. - 410 025,CG0011,Kestrel Bay Paper Inc.,Mining & Minerals,NL,NIG-410,DIRECT,45,2022-07-15,TRUE,TRUE
C4100026,Baytown Energy Works - 410 026,CG0027,Baytown Energy Works,Mining & Minerals,NL,NIG-410,DISTRIBUTOR,75,2021-05-27,FALSE,TRUE
C4100027,Ashford Chemicals Corporation - 410 027,CG0001,Ashford Chemicals Corporation,Refining & Petrochemical,NL,NIG-410,DISTRIBUTOR,30,2019-04-05,TRUE,TRUE
C4100028,Upton Minerals Holdings - 410 028,CG0021,Upton Minerals Holdings,Food & Beverage,NL,NIG-410,DIRECT,60,2019-03-11,TRUE,TRUE
C4100029,Granville Processing GmbH - 410 029,CG0007,Granville Processing GmbH,Water Treatment,NL,NIG-410,DISTRIBUTOR,75,2021-03-13,TRUE,TRUE
C4100030,Vale Chemicals Corporation - 410 030,CG0097,Vale Chemicals Corporation,Mining & Minerals,NL,NIG-410,DIRECT,60,2020-08-07,FALSE,TRUE
C4100031,Meridian Park Utilities Ltd. - 410 031,CG0038,Meridian Park Utilities Ltd.,Pharmaceutical,NL,NIG-410,DIRECT,75,2019-08-17,FALSE,TRUE
C4100032,Granville Petrochemical plc - 410 032,CG0257,Granville Petrochemical plc,General Industrial,NL,NIG-410,DIRECT,60,2020-05-27,FALSE,TRUE
C4100033,Meridian Park Chemicals Corporation - 410 033,CG0013,Meridian Park Chemicals Corporation,Chemicals,NL,NIG-410,DIRECT,90,2019-04-07,TRUE,TRUE
C4100034,Cedar Ridge Processing GmbH - 410 034,CG0103,Cedar Ridge Processing GmbH,Pulp & Paper,NL,NIG-410,DISTRIBUTOR,90,2020-07-09,FALSE,TRUE
C4100035,Baytown Utilities Ltd. - 410 035,CG0002,Baytown Utilities Ltd.,Food & Beverage,NL,NIG-410,DIRECT,75,2021-11-27,TRUE,TRUE
C4100036,Upton Minerals Holdings - 410 036,CG0021,Upton Minerals Holdings,Water Treatment,NL,NIG-410,DIRECT,90,2022-10-29,TRUE,TRUE
C4100037,Ironside Minerals Holdings - 410 037,CG0009,Ironside Minerals Holdings,Pulp & Paper,NL,NIG-410,DIRECT,75,2023-09-23,TRUE,TRUE
C4100038,Vale Water Partners - 410 038,CG0022,Vale Water Partners,Food & Beverage,NL,NIG-410,DISTRIBUTOR,30,2019-03-16,TRUE,TRUE
C4100039,Foxbridge Metals LLC - 410 039,CG0006,Foxbridge Metals LLC,Refining & Petrochemical,NL,NIG-410,DIRECT,45,2024-12-01,TRUE,TRUE
C4100040,Harlow Minerals Holdings - 410 040,CG0033,Harlow Minerals Holdings,Refining & Petrochemical,NL,NIG-410,DIRECT,75,2020-12-26,FALSE,TRUE
C4100041,Oakfield Foods Group - 410 041,CG0040,Oakfield Foods Group,Pharmaceutical,NL,NIG-410,DIRECT,30,2021-09-19,FALSE,TRUE
C4100042,Kestrel Bay Utilities Ltd. - 410 042,CG0086,Kestrel Bay Utilities Ltd.,Power Generation,NL,NIG-410,DIRECT,60,2024-01-08,FALSE,TRUE
C4100043,Foxbridge Metals LLC - 410 043,CG0006,Foxbridge Metals LLC,Mining & Minerals,NL,NIG-410,DISTRIBUTOR,75,2020-03-09,TRUE,TRUE
C4100044,Meridian Park Utilities Ltd. - 410 044,CG0038,Meridian Park Utilities Ltd.,Water Treatment,NL,NIG-410,DISTRIBUTOR,30,2024-10-08,FALSE,TRUE
C4100045,Oakfield Metals LLC - 410 045,CG0090,Oakfield Metals LLC,Power Generation,NL,NIG-410,DIRECT,90,2020-10-21,FALSE,TRUE
C4100046,Northbrook Foods Group - 410 046,CG0064,Northbrook Foods Group,Water Treatment,NL,NIG-410,DISTRIBUTOR,45,2024-07-16,FALSE,TRUE
C4100047,Ashford Chemicals Corporation - 410 047,CG0001,Ashford Chemicals Corporation,Chemicals,NL,NIG-410,DIRECT,30,2019-11-28,TRUE,TRUE
C4100048,Northbrook Energy Works - 410 048,CG0039,Northbrook Energy Works,Power Generation,NL,NIG-410,DIRECT,75,2024-06-06,FALSE,TRUE
C4100049,Yarrow Industrial B.V. - 410 049,CG0024,Yarrow Industrial B.V.,Refining & Petrochemical,NL,NIG-410,DIRECT,60,2019-12-24,TRUE,TRUE
C4100050,Harlow Paper Inc. - 410 050,CG0083,Harlow Paper Inc.,Pharmaceutical,NL,NIG-410,DISTRIBUTOR,30,2024-05-28,FALSE,TRUE
C4100051,Foxbridge Metals LLC - 410 051,CG0006,Foxbridge Metals LLC,Power Generation,NL,NIG-410,DIRECT,45,2022-06-21,TRUE,TRUE
C4100052,Granville Processing GmbH - 410 052,CG0007,Granville Processing GmbH,Water Treatment,NL,NIG-410,DIRECT,30,2023-10-06,TRUE,TRUE
C4100053,Larkfield Chemicals Corporation - 410 053,CG0037,Larkfield Chemicals Corporation,Water Treatment,NL,NIG-410,DIRECT,30,2024-05-18,FALSE,TRUE
C4100054,Ashford Chemicals Corporation - 410 054,CG0001,Ashford Chemicals Corporation,Chemicals,NL,NIG-410,DIRECT,30,2024-04-18,TRUE,TRUE
C4100055,Ashford Chemicals Corporation - 410 055,CG0001,Ashford Chemicals Corporation,Mining & Minerals,NL,NIG-410,DIRECT,30,2023-11-09,TRUE,TRUE
C4100056,Yarrow Industrial B.V. - 410 056,CG0024,Yarrow Industrial B.V.,General Industrial,NL,NIG-410,DIRECT,60,2020-09-11,TRUE,TRUE
C4100057,Ashford Chemicals Corporation - 410 057,CG0001,Ashford Chemicals Corporation,Water Treatment,NL,NIG-410,DIRECT,75,2023-01-08,TRUE,TRUE
C4100058,Foxbridge Utilities Ltd. - 410 058,CG0206,Foxbridge Utilities Ltd.,General Industrial,NL,NIG-410,DIRECT,30,2020-08-14,FALSE,TRUE
C4100059,Baytown Energy Works - 410 059,CG0027,Baytown Energy Works,Pharmaceutical,NL,NIG-410,DISTRIBUTOR,45,2019-10-03,FALSE,TRUE
C4100060,Baytown Utilities Ltd. - 410 060,CG0002,Baytown Utilities Ltd.,General Industrial,NL,NIG-410,DIRECT,30,2022-12-29,TRUE,TRUE
C4100061,Redmond Metals LLC - 410 061,CG0018,Redmond Metals LLC,Refining & Petrochemical,NL,NIG-410,DISTRIBUTOR,30,2021-06-21,TRUE,TRUE
C4100062,Oakfield Minerals Holdings - 410 062,CG0165,Oakfield Minerals Holdings,General Industrial,NL,NIG-410,DIRECT,75,2020-11-28,FALSE,TRUE
C4100063,Redmond Minerals Holdings - 410 063,CG0093,Redmond Minerals Holdings,Food & Beverage,NL,NIG-410,DIRECT,45,2024-04-09,FALSE,TRUE
C4100064,Zenith Chemicals Corporation - 410 064,CG0025,Zenith Chemicals Corporation,Water Treatment,NL,NIG-410,DISTRIBUTOR,45,2021-03-27,TRUE,TRUE
C4100065,Baytown Energy Works - 410 065,CG0027,Baytown Energy Works,Pulp & Paper,NL,NIG-410,DIRECT,45,2023-03-28,FALSE,TRUE
C4100066,Pinehurst Foods Group - 410 066,CG0016,Pinehurst Foods Group,Food & Beverage,NL,NIG-410,DIRECT,90,2021-07-23,TRUE,TRUE
C4100067,Foxbridge Utilities Ltd. - 410 067,CG0206,Foxbridge Utilities Ltd.,Pharmaceutical,NL,NIG-410,DIRECT,75,2023-04-20,FALSE,TRUE
C4100068,Meridian Park Chemicals Corporation - 410 068,CG0013,Meridian Park Chemicals Corporation,Mining & Minerals,NL,NIG-410,DIRECT,60,2020-08-22,TRUE,TRUE
C4100069,Ironside Metals LLC - 410 069,CG0234,Ironside Metals LLC,Refining & Petrochemical,NL,NIG-410,DIRECT,45,2025-01-28,FALSE,TRUE
C4100070,Eastgate Petrochemical plc - 410 070,CG0005,Eastgate Petrochemical plc,Pulp & Paper,NL,NIG-410,DISTRIBUTOR,30,2020-01-13,TRUE,TRUE
C4100071,Juniper Chemicals Corporation - 410 071,CG0085,Juniper Chemicals Corporation,Water Treatment,NL,NIG-410,DISTRIBUTOR,60,2025-02-14,FALSE,TRUE
C4100072,Larkfield Industrial B.V. - 410 072,CG0012,Larkfield Industrial B.V.,Pharmaceutical,NL,NIG-410,DIRECT,90,2020-08-23,TRUE,TRUE
C4100073,Larkfield Industrial B.V. - 410 073,CG0012,Larkfield Industrial B.V.,Pulp & Paper,NL,NIG-410,DIRECT,45,2020-06-07,TRUE,TRUE
C4100074,Ashford Chemicals Corporation - 410 074,CG0001,Ashford Chemicals Corporation,Water Treatment,NL,NIG-410,DIRECT,60,2020-06-17,TRUE,TRUE
C4100075,Ashford Chemicals Corporation - 410 075,CG0001,Ashford Chemicals Corporation,Mining & Minerals,NL,NIG-410,DIRECT,75,2023-09-19,TRUE,TRUE
C4100076,Foxbridge Metals LLC - 410 076,CG0006,Foxbridge Metals LLC,Pulp & Paper,NL,NIG-410,DIRECT,90,2020-03-12,TRUE,TRUE
